#漢字	音標	解釋
多	tɔu22	多：～少
褪	tui45	褪：～色
屯	tʰun41	屯：～田
豚	tʰun41	豚：海～
囤	tʰun41	囤：～积
盾	tʰun31	盾：矛～
鈍	tʰun31	钝：迟～，～角
遁	tʰun31	遁：逃～
凸	tʰut4	凸：～起
突	tʰut4	突：～然
突	tʰut4	突：～出
嫩	nun31	嫩：不老
論	lun31	论：～语
崙	lun41	仑：昆～
論	lun31	论：议～，～文
尊	ʧiun22	尊：～重
卒	ʧiut2	卒：兵～，小～
村	ʧʰiun22	村：～长
寸	ʧʰiun45	寸：尺～
猝	ʧʰiut2	猝：仓～，～死
存	ʧʰiun41	存：～在，～折，储～
蹲	tun22	蹲：～马（扎马步）[文]
蹲	tun22	蹲：蹲下[白]
孫	ʃiun22	孙：姓；子～
損	ʃiun31	损：～坏
遜	ʃiun45	逊：～色，谦～
昆	kʰun22	昆：～明，～虫
滾	kun31	滚：～动；水开
棍	kun45	棍：长～
骨	kut21	骨：～头
坤	kʰun22	坤：乾～
綑	kʰun31	捆：～绑
困	kʰun45	困：～难
昏	fun22	昏：黄～
婚	fun22	婚：结～
忽	fut2	忽：～然
魂	fun41	魂：灵～
渾	fun41	浑：～浊[文]
渾	vun41	浑：水浑[白]
混	fun31	混：～淆，相～
核	fut4	核：龙眼～[白]
核	hak4	核：～卵（睾丸）[白]
溫	vun22	温：～度，～和
瘟	vun22	瘟：鸡～
穩	vu31	稳：～定，求～
穩	n	稳：～定，求～
倫	lun31	伦：～理，天～之乐
淪	lun41	沦：沉～
輪	lun41	轮：车～，～流
律	lut4	律：法～，～师
率	lut4	率：效～
遵	ʧiun22	遵：～守
俊	ʧiun45	俊：英～
筍	ʃiun31	笋：竹～
榫	ʃiun31	榫：～头（接合处）
迅	ɕin31	迅：～速
戌	ʃiut2	戌：戊～变法
恤	ɕit2	恤：体～，抚～
旬	ʃiun41	旬：上～
循	ʃiun41	循：遵～，～环
巡	ʃiun41	巡：～逻，出～
殉	ʃiun41	殉：～职，～情
椿	ʧʰiun22	椿：～树，香～
朮	ʃiut4	朮：白～（中药）
率	ʃiut2	率：～领
蟀	ʃiut2	蟀：蟋～
準	ʧiun31	准：瞄～，～则
准	ʧiun31	准：批～，～确
春	ʧʰiun22	春：立～
蠢	ʧʰiun31	蠢：～才
出	ʧʰiut2	出：～入，～发
脣	ʃiun41	唇：嘴～[文]
脣	ʃiun41	唇：嘴～[训，舷]
順	ʃiun31	顺：～利，～风
術	ʃiut4	术：技～
述	ʃiut4	述：叙～
舜	ʃiun31	舜：尧～
純	ʃiun41	纯：单～，～粹
醇	ʃiun41	醇：酒味～
潤	iun31	润：利～，～色
閏	iun31	闰：～月
均	ʧiun22	均：平～，～匀
菌	kʰun45	菌：细～
勻	iun41	匀：均～
允	iuŋ41	允：～许
尹	i45	尹：姓，～相杰
分	fun22	分：～数，区～[文]
分	pun22	分：给[白]
粉	fun31	粉：～笔，面～[文]
粉	pʰun45	粉：～松[白]
糞	pun45	粪：粪便
奮	fun31	奋：～斗
芬	fun22	芬：～芳
紛	fun22	纷：纠～
彿	fut2	佛：仿～
焚	fun41	焚：～烧
墳	fun41	坟：～墓，上～
憤	fun31	愤：气～，～怒
忿	fun31	忿：～～不平
份	fun31	份：～量
佛	fut4	佛：拜～
文	vun41	文：～章，论～
紋	vun41	纹：花～
聞	vun41	闻：新～
吻	vun31	吻：接～
問	mun45	问：～题
物	vut2	物：～理[文]
物	vut2	物：～件[白]
勿	vut	勿：非礼～视
君	ʧiun22	君：～子
軍	ʧiun22	军：～队，参～
屈	ʧiut2	屈：委～，～服[文]
屈	ʧiut2	屈：委屈，～气[白]
羣	ʧʰiun41	群：～众
裙	ʧʰiun41	裙：裙子
郡	ʧiun22	郡：～主
倔	ʧiut2	倔：～强
熏	ʃiun22	熏：～陶，烟～人[文]
熏	ʃiun22	熏：烟～人,～蚊[白]
勳	ʃiun22	勋：～章
薰	ʃiun22	薰：～衣草
葷	fun22	荤：～素
訓	ʃiun45	训：教～，～人
熨	tʰɔŋ45	熨：～斗[训]
云	iun41	云：古人～
雲	iun41	云：乌～
韻	iun31	韵：押～，～律
運	iun31	运：～气，好～
暈	fun41	晕：～车，头～[训]
幫	pɔŋ22	帮：～忙
榜	pɔŋ31	榜：～样
謗	pɔŋ31	谤：诽～
博	pɔt2	博：～士，广～
滂	pʰɔŋ41	滂：～沱
泊	pʰak2	泊：梁山～
旁	pʰɔŋ41	旁：～边
螃	pʰɔŋ41	螃：～蟹
傍	pʰɔŋ41	傍：～晚
傍	pɔŋ31	傍：～菜（以菜送饭）
薄	pʰɔk4	薄：不厚，～弱
泊	pʰak2	泊：停～，淡～
忙	mɔŋ41	忙：农～，～碌
芒	mɔŋ41	芒：～种[节气]
茫	mɔŋ41	茫：白～～，～然
莽	maŋ22	莽：鲁～
蟒	maŋ22	蟒：～蛇
莫	mɔk4	莫：不要，～非
膜	mɔk4	膜：薄～
幕	mɔk2	幕：报～，～布
寞	mɔk4	寞：寂～
摸	mɔu22	摸：偷偷～～[文]
摸	mia22	摸：～来～去[白]
當	tɔŋ22	当：～时，应～，～官
襠	nɔŋ45	裆：裤～
襠	nɔŋ45	裆：裤～[白]
黨	tɔŋ31	党：入～，～员
擋	tɔŋ31	挡：阻～，～风
當	tɔŋ45	当：～铺，恰～；唔～（不如）
檔	tɔŋ31	档：～案
湯	tʰɔŋ22	汤：煮～；姓
倘	sɔŋ31	倘：～使
躺	tʰɔŋ31	躺：平～
燙	tʰɔŋ45	烫：～手
趟	tʰɔŋ45	趟：两～
託	tʰɔk2	托：～词，推～
托	tʰɔk2	托：手承物，～盘
堂	tʰɔŋ41	堂：～兄，拜～，课～
棠	tʰɔŋ41	棠：海～
螳	tʰɔŋ41	螳：～螂
唐	tʰɔŋ41	唐：～朝；姓
糖	tʰɔŋ41	糖：白～
塘	tʰɔŋ41	塘：鱼～
蕩	tʰɔŋ31	荡：放～，扫～
盪	tʰɔŋ22	荡：过水，～嘴，～碗[白]
度	tʰu31	度：思～
囊	ȵiɔŋ41	囊：背～
諾	nɔk4	诺：承～，～言
郞	lɔŋ41	郎：新～；姓，～平
廊	lɔŋ41	廊：走～
狼	lɔŋ41	狼：～狈，豺～
螂	lɔŋ41	螂：螳～
朗	lɔŋ31	朗：～诵，明～
浪	lɔŋ31	浪：风～，～费
落	lɔk4	落：下落
烙	lɔk4	烙：～印
駱	lɔk4	骆：～驼
洛	lɔk4	洛：～阳（地名）
絡	lɔk4	络：联～
樂	lɔk4	乐：～观，快～
贓	ʦɔŋ22	赃：～款，贪～枉法
髒	ʦɔŋ45	脏：肮～
葬	ʦɔŋ45	葬：埋～，落～
作	ʦɔk2	作：工～，种～
倉	ʦʰɔŋ22	仓：～库
蒼	ʦʰɔŋ22	苍：～白
錯	ʦʰɔu45	错：～开，～杂
藏	ʦʰɔŋ41	藏：隐～
藏	ʦʰɔŋ31	藏：西～，～族
臟	ʦɔŋ31	脏：内～
鑿	ʦʰɔk4	凿：用凿子凿
昨	ʦʰɔk2	昨：昨天
桑	sɔŋ22	桑：～叶
喪	sɔŋ45	丧：婚～，～事
嗓	sɔŋ22	嗓：金～子
喪	sɔŋ45	丧：～失
索	sɔk2	索：绳子，线～
岡	kɔŋ22	冈：井～山（地名）
崗	kɔŋ22	岗：站～，～位
剛	kɔŋ22	刚：～才，～好
綱	kɔŋ22	纲：～常，大～
鋼	kɔŋ45	钢：炼～，～笔
缸	kɔŋ22	缸：水～
杠	kɔŋ45	杠：高低～
各	kɔk2	各：～人
閣	kɔk2	阁：～楼；～下
康	kʰɔŋ22	康：健～
糠	kʰɔŋ22	糠：谷～
慷	kʰɔŋ22	慷：～慨
抗	kʰɔŋ45	抗：反～，～战
昂	ŋɔŋ22	昂：～首挺胸，气～～
鰐	ŋɔk4	鳄：～鱼
行	hɔŋ41	行：银～
航	hɔŋ41	航：～行，～线
杭	hɔŋ41	杭：～州
鶴	hɔk4	鹤：仙～
骯	ɔŋ45	肮： ～脏
惡	ɔk2	恶：善～，～霸
娘	ȵiɔŋ41	娘：姑～
釀	ȵiɔŋ31	酿：～豆腐[训]
良	liɔŋ41	良：～好，优～
凉	liɔŋ41	凉：天～
量	liɔŋ41	量：衡～，～尺寸
糧	liɔŋ41	粮：～食
樑	liɔŋ41	梁：姓；～山（地名）
粱	liɔŋ41	粱：高～，黄～美梦
兩	liɔŋ31	两：～个
兩	liɔŋ22	两：半斤八～
亮	liɔŋ31	亮：明～
諒	liɔŋ31	谅：原～，～解
輛	liɔŋ41	辆：车～，两～
量	liɔŋ31	量：数～
略	liɔk4	略：省～
掠	liɔk4	掠：～夺
將	ʨiɔŋ22	将：～来；～军
漿	ʨiɔŋ22	浆：豆～，～糊
蔣	ʨiɔŋ31	蒋：姓，～介石
獎	ʨiɔŋ31	奖：～金，得～
槳	ʨiɔŋ31	桨：船～
醬	ʨiɔŋ45	酱：沙茶～，辣椒～
將	ʨiɔŋ45	将：大～，～士
爵	ʨiɔk2	爵：官～，～位
雀	ʨiɔk2	雀：麻～，～斑
槍	ʨʰiɔŋ22	枪：手～
搶	ʨʰiɔŋ31	抢：～劫
鵲	ɕiak2	鹊：喜～，鸦～
牆	ʨʰiɔŋ41	墙：～壁
匠	ɕiɔŋ31	匠：木～
嚼	ʨiɔk2	嚼：咀～，～碎
相	ɕiɔŋ	相：互～，～打（打架）
箱	ɕiɔŋ22	箱：皮～
廂	ɕiɔŋ22	厢：～房，车～
湘	ɕiɔŋ22	湘：湖南简称，～江
襄	ɕiɔŋ22	襄：～阳（地名）
鑲	ɕiɔŋ22	镶：～牙
想	ɕiɔŋ31	想：～法，思～
相	ɕiɔŋ45	相：宰～，看～，～貌
削	ɕiɔk2	削：～皮，剥～
詳	ɕiɔŋ41	详：～细
祥	ɕiɔŋ41	祥：慈～，吉～
象	ɕiɔŋ45	象：气～
象	ɕiɔŋ31	象：大～
象	ɕiɔŋ45	象：印～，想～
像	ʨʰiɔŋ45	像：好～，相～
像	ɕiɔŋ45	像：头～，～章
橡	ɕiɔŋ31	橡：～胶，～树
張	ʦɔŋ22	张：紧～；姓；装东西
長	ʦɔŋ31	长：生～，省～
漲	ʦɔŋ45	涨：～价，～潮
帳	ʦɔŋ45	帐：蚊～
賬	ʦɔŋ45	账：算～，～簿
脹	ʦɔŋ45	胀：～肚，膨～
着	ʦɔk2	着：～衫（穿衣服）
暢	ʦʰɔŋ45	畅：～快，通～
長	ʦʰɔŋ41	长：～期，～短
腸	ʦʰɔŋ41	肠：猪～，～胃
場	ʦʰɔŋ41	场：排～，～地
丈	ʦʰɔŋ31	丈：三丈
丈	ʦʰɔŋ22	丈：姑～
仗	ʦɔŋ45	仗：打～；炮～（鞭炮）
杖	ʦɔŋ45	杖：拐～
莊	ʦɔŋ22	庄：～园；姓
裝	ʦɔŋ22	装：假～
妝	ʦɔŋ22	妆：化～
壯	ʦɔŋ45	壮：强～
瘡	ʦʰɔŋ22	疮：痔～
闖	ʦʰɔŋ31	闯：～祸，李～王
創	ʦʰɔŋ45	创：开～，～造
牀	ʦʰɔŋ41	床：眠～
狀	ʦʰɔŋ31	状：告～，～元，～态
霜	sɔŋ22	霜：落～，～降
孀	sɔŋ22	孀：遗～
爽	sɔŋ31	爽：～快，直～
章	ʦɔŋ22	章：姓；文～
樟	ʦɔŋ22	樟：～脑丸；～木头（地名）
掌	ʦɔŋ31	掌：巴～，～握
障	ʦɔŋ45	障：保～
瘴	ʦɔŋ45	瘴：～气
嶂	ʦɔŋ45	嶂：耸立如屏障的山峰
酌	ʦɔk2	酌：斟～，～情
昌	ʦʰɔŋ22	昌：～盛
菖	ʦʰɔŋ22	菖：～蒲
廠	ʦʰɔŋ31	厂：～长
唱	ʦʰɔŋ45	唱：～歌
倡	ʦʰɔŋ45	倡：提～
綽	ʦʰɔk2	绰：～～有余，～号
商	sɔŋ22	商：～量，经～
傷	sɔŋ22	伤：受～
賞	sɔŋ41	赏：欣～，～金
餉	ɕiɔŋ31	饷：军～
常	sɔŋ41	常：经～，～识；姓
嘗	sɔŋ41	尝：～试，品～
償	sɔŋ41	偿：赔～
上	sɔŋ22	上：～山[动]
上	sɔŋ31	上：安上，～灯，～灯泡
尙	sɔŋ31	尚：和～，高～
上	sɔŋ31	上：～背[方位]；～海（地名）
上	sɔŋ31	上：桌～，床～
勺	sɔk4	勺：饭～
芍	sɔk4	芍：～药；白～（中药）
瓤	nɔŋ22	瓤：瓜～
壤	ȵiɔŋ31	壤：土～
讓	ȵiɔŋ31	让：～位
若	iɔk4	若：～干，～无其事
弱	ȵiɔk4	弱：～点
疆	ʨiɔŋ22	疆：新～（地名）
僵	ʨiɔŋ22	僵：冻～，～硬
薑	ʨiɔŋ22	姜：～糖
繮	ʨiɔŋ22	缰：～绳
姜	ʨiɔŋ22	姜：姓，孟～女，～太公
腳	ʨiɔk2	脚：赤～
強	ʨʰiɔŋ41	强：～大，坚～
強	ʨʰiɔŋ31	强：勉～
卻	ʨʰiɔk2	却：退～，～步
仰	ŋɔŋ22	仰：～视
虐	ȵiɔk4	虐：～待
瘧	iɔk4	疟：～疾
香	ɕiɔŋ22	香：～味，烧～；～港（地名）
鄕	ɕiɔŋ22	乡：家～
享	ɕiɔŋ31	享：～受，分～
響	ɕiɔŋ31	响：音～
向	ɕiɔŋ45	向：～东
央	iɔŋ22	央：中～台，党中～[文]
央	iɔŋ22	央：中～（中间）[白]
秧	iɔŋ22	秧：插～，～苗
殃	iɔŋ22	殃：遭～，～及
約	iɔk2	约：大～，～会
羊	iɔŋ41	羊
洋	iɔŋ41	洋：太平～
楊	iɔŋ41	杨：姓；～树
陽	iɔŋ41	阳：太～；揭～（地名）
揚	iɔŋ41	扬：表～，发～
瘍	iɔŋ41	疡：溃～
養	iɔŋ22	养：培～，～猪
癢	iɔŋ22	痒：皮肤痒
樣	iɔŋ45	样：一～
樣	iɔŋ31	样：～般
藥	iɔk4	药：中～，～片
躍	iɔk2	跃：跳～，大～进
光	kɔŋ22	光：阳～，～明
廣	kɔŋ31	广：推～；～东（地名）
桄	kɔŋ45	桄：桌椅等腿间的横木
郭	kɔk2	郭：姓，～靖
曠	kʰɔŋ45	旷：空～，～课
廓	kɔk2	廓：轮～
擴	kʰɔŋ45	扩：～充，～大
荒	fɔŋ22	荒：开～，～唐
慌	fɔŋ22	慌：～张，心～
謊	fɔŋ22	谎：说～
霍	vɔk2	霍：姓；～乱
藿	vɔk2	藿：～香（中药）
黃	vɔŋ41	黄：姓；～色
簧	vɔŋ41	簧：弹～
皇	vɔŋ41	皇：～帝
蝗	fɔŋ41	蝗：～虫
凰	fɔŋ41	凰：凤～
晃	fɔŋ31	晃：摇～，～动
晃	faŋ45	晃：～光
鑊	vɔk4	镬：锅
汪	vɔŋ45	汪：姓，～洋
方	fɔŋ22	方：地～，大～
肪	fɔŋ41	肪：脂～
倣	fɔŋ31	仿：～效
放	fɔŋ45	放：解～，～心[文]
放	fɔŋ45	放：～手[白]
芳	fɔŋ22	芳：～香
妨	fɔŋ41	妨：～碍
紡	fɔŋ31	纺：～织
仿	fɔŋ31	仿：～照，相～
彷	fɔŋ31	彷：～佛
訪	fɔŋ31	访：采～，～问
房	fɔŋ41	房：～间
房	fɔŋ41	房：姓，～玄龄
防	fɔŋ41	防：～止，国～
亡	mɔŋ41	亡：死～
芒	mɔŋ45	芒：～果
芒	miɔŋ41	芒：～花草（可制扫帚）
網	miɔŋ31	网：鱼～，～络
忘	mɔŋ45	忘：～记，遗～[文]
忘	mɔŋ45	忘：～记，遗～[白]
忘	mɔŋ45	忘：添～（忘记）[白]
妄	mɔŋ45	妄：狂～，痴心～想
望	mɔŋ31	望：失～
縛	pɔk2	缚：束～
钁	ʨiɔk2	钁：锄头，～锄，～头
匡	kʰɔŋ22	匡：～扶正义；赵～胤（人名）
筐	kʰaŋ22	筐：箩～，两～[文]
筐	kʰɔŋ22	筐：两～[白]
眶	ʨʰiɔŋ22	眶：眼眶
狂	kʰɔŋ41	狂：发～
況	kʰɔŋ45	况：情～，～且
枉	vɔŋ31	枉：冤～
王	vɔŋ41	王：姓；大～
往	vɔŋ22	往：来～，～日
旺	vɔŋ31	旺：兴～
邦	pɔŋ22	邦：～国；刘～（人名）
綁	pɔŋ31	绑：捆～
剝	pɔk2	剥：～削，～皮
駁	pɔk2	驳：反～
胖	pʰan31	胖：～子，肥～
樸	pʰuk2	朴：～素
龐	pʰaŋ41	庞：～大；姓，～太师
棒	puŋ31	棒：棍～，～打鸳鸯
蚌	pʰaŋ22	蚌：～壳
雹	pʰau45	雹：冰～
樁	ʦɔŋ22	桩：打～
桌	ʦɔk2	桌：书～
卓	ʦɔk2	卓：～越；姓，～别林
琢	tiɔk2	琢：～磨，雕～
啄	tiɔk2	啄：～木鸟，鸡～米
撞	ʦʰɔŋ31	撞：～人
濁	ʧʰiuk2	浊：浑～
捉	ʦɔk2	捉：捕～，～棋（下棋）
窗	ʦʰɔŋ22	窗：门～，～帘
鐲	ak2	镯：手～
雙	ʃiuŋ22	双：一～鞋
朔	sɔk2	朔：每月初一，～望
江	kɔŋ22	江：长～，～湖
扛	kɔŋ22	扛：肩扛，双手抬
講	kɔŋ31	讲：～话
港	kɔŋ31	港：～口；香～（地名）
降	kɔŋ45	降：下～，～低
虹	fuŋ41	虹：彩～
覺	kɔk2	觉：～得，知～
角	kɔk2	角：牛～，～色
餃	ʨiau31	饺：饺子，水～
腔	ʨʰiɔŋ22	腔：口～
確	kʰɔk2	确：～定，的～
殼	kʰɔk2	壳：贝～
嶽	ŋɔk4	岳：五～
岳	ŋɔk4	岳：姓，～飞
樂	ŋɔk4	乐：音～
降	kɔŋ45	降：投～
項	hɔŋ31	项：～链；姓，～羽
巷	hɔŋ31	巷：巷子，两条～
學	hɔk4	学：数～，～习
握	vɔk2	握：～手，把～
崩	pen22	崩：倒塌，山～，～溃
北	pet2	北：东南西北
朋	pʰen41	朋：～友
墨	met4	墨：～水
默	met4	默：沉～，～写
登	ten22	登：～山，攀～
燈	ten22	灯：～光
等	ten31	等：～人，高～
凳	ten45	凳：凳子
得	tet2	得：获～，～意
德	tet2	德：品～；～国（国名）
忒	tʰai45	忒：～细（太小）
騰	tʰen41	腾：奔～
謄	tʰen41	誊：～写，～抄
藤	tʰen41	藤：～椅
疼	tʰen41	疼：疼痛
鄧	tʰen31	邓：姓，～小平
特	tʰit4	特：～别
能	nen41	能：才～，～够
肋	let4	肋：～骨
勒	let4	勒：～索
曾	ʦen22	曾：姓
增	ʦen22	增：～加
憎	ʦen45	憎：～恨
則	ʦet2	则：否～，规～
蹭	sen22	蹭：磨～
曾	ʦʰen41	曾：～经
層	ʦʰen41	层：～次
贈	ʦʰen31	赠：～送
賊	ʦʰet4	贼：做～
僧	sen22	僧：唐～，沙～
僧	sen22	僧：～人
塞	set2	塞：堵～，～车
肯	kʰen31	肯：～定，中～[文]
肯	hen31	肯：愿意，～去[白]
刻	kʰet2	刻：时～ ，～画[文]
刻	kʰet21	刻：～字[白]
克	kʰet2	克：～服，攻～
黑	het2	黑：～白
恆	hen41	恒：～心，永～
冰	pen22	冰：结～，～箱
憑	pʰin41	凭：文～，～借[文]
憑	pʰen31	凭：倚靠，～墙[白]
陵	lin41	陵：中山～
淩	lin41	凌：冰淇～，壮志～云
菱	lin41	菱：～角
力	lit4	力：大～，～量
卽	ʨit2	即：～时，立～
鯽	ʨit2	鲫：～鱼
息	ɕit2	息：休～[文]
息	ɕit2	息：子息，孙～[白]
熄	ɕit2	熄：～火
媳	ɕit2	媳：～妇，婆～
徵	ʨin22	征：～求
澄	ʨʰin41	澄：～清[文]
澄	ʨʰin41	澄：水浑，澄一澄[白]
澄	ʨʰin41	澄：～海（地名）[白]
懲	ʨʰin41	惩：～罚，严～
橙	ʦʰaŋ41	橙：橙子
瞪	ten22	瞪：瞪眼，目～口呆[文]
瞪	ten22	瞪：瞪眼[白]
直	ʨʰit4	直：～接
値	ʨʰit4	值：价～，～日
側	ʦet2	侧：～面
測	ʦʰet2	测：～量，观～
色	set2	色：颜～，～彩
嗇	set2	啬：吝啬
蒸	ʨin22	蒸：清～，～发
拯	ʨin31	拯：～救；包～（人名）
證	ʨin45	证：～明
症	ʨin45	症：～状
織	ʨit2	织：纺～，～布
職	ʨit2	职：～位，称～
稱	ʨʰin45	称：～心如意，对～
稱	ʨʰin22	称：～呼
秤	ʨʰin45	秤：用以称物，～砣
乘	ɕin41	乘：～机，～车
乘	ɕin41	乘：加减乘除
繩	ɕin41	绳：～之以法
塍	ʃiun41	塍：田～
剩	ɕin31	剩：～下，～余
食	ɕit4	食：粮～；吃
蝕	ɕit4	蚀：腐～
升	ɕin22	升：～级
勝	ɕin45	胜：～利，战～
識	ɕit2	识：相～，～字
式	ɕit2	式：～样，公～
飾	ɕit2	饰：装～
承	ɕin41	承：～担，继～
丞	ɕin41	丞：～相
殖	ʨʰit4	殖：繁～
植	ʨʰit4	植：～物
仍	in41	仍：～然
極	ʨʰit4	极：南～
凝	ȵi41	凝：～聚，～结
凝	ȵi41	凝：凝固，～油[训]
興	ɕin22	兴：～旺；绍～（地名）
興	ɕin45	兴：高～，～趣[文]
興	ɕin45	兴：高兴[白]
應	in45	应：～当，～该
應	in45	应：～用，响～
鷹	in22	鹰：老～
憶	i45	忆：回～
億	i45	亿：十～
抑	it4	抑：～制，压～
蠅	in41	蝇：乌～（苍蝇）
孕	in31	孕：怀～，～妇
翼	it4	翼：鸡～，机～
國	kut2	国：～家，中～
弘	fuŋ41	弘：～扬
或	fet4	或：～者
惑	fet4	惑：迷～
域	iut4	域：领～，地～
百	pak2	百：～姓
柏	pak2	柏：松～，～树；～林（地名）
伯	pak2	伯：大～
迫	pʰet2	迫：压～，～害[训]
烹	pʰaŋ22	烹：～调
拍	pʰak2	拍：～片，～球
珀	pʰak2	珀：琥～
魄	pʰak2	魄：魂～，气～
彭	pʰaŋ41	彭：姓，～德怀
膨	pʰaŋ41	膨：～胀
白	pʰak4	白：～色
盲	maŋ41	盲：文～，～目
虻	mɔŋ41	虻：牛～
猛	maŋ22	猛：～烈，凶～
孟	men31	孟：姓，～姜女
陌	pak2	陌：～生人
打	ta31	打：～针
冷	len22	冷：～热，～清
撐	ʦʰaŋ45	撑：支～，～开
拆	ʦʰak2	拆：～开
澤	ʦʰet2	泽：毛～东（人名）
擇	ʦʰak4	择：选～[文]
擇	tʰɔk4	择：～菜[白]
宅	ʦai31	宅：住～
窄	ʦa45	窄：狭～
生	saŋ22	生：学～，～活[文]
生	saŋ22	生：与“死”相对[白]
牲	sen22	牲：牺～[文]
牲	saŋ22	牲：头～[白]
甥	saŋ22	甥：外～
省	sen31	省：～长，节～[文]
省	sen31	省：节省，～钱[白]
更	kaŋ22	更：～换，～衣
更	kaŋ22	更：五～
庚	kaŋ22	庚：天干，庚辛壬癸
羹	kaŋ22	羹：调～；米糊
哽	kaŋ31	哽：哽住，骨头～到
梗	kaŋ31	梗：心肌～塞[文]
梗	kaŋ31	梗：茎，菜～[白]
更	ken45	更：～加
格	kak2	格：～式；还珠～～[文]
格	kak2	格：空～，三～[白]
坑	haŋ22	坑：水～，～沟
客	kʰak2	客：请～
硬	ŋaŋ31	硬：软～
額	ȵiak2	额：名～
亨	hen22	亨：～通；～特（人名）
赫	hɔu31	赫：～～有名，显～
嚇	hak2	吓：～一跳
行	haŋ41	行：～为；行走
衡	hen41	衡：～量，平～
杏	ɕin31	杏：～仁
行	haŋ41	行：品～
浜	pɔŋ22	浜：沙家～
擘	pak2	擘：用手分开，～开
棚	pʰaŋ41	棚：楼～，瓜～
萌	men41	萌：～芽
氓	maŋ41	氓：流～
麥	mak4	麦：小～，～芽糖
脈	mak2	脉：～搏，把～
摘	ʦak2	摘：～菜
爭	ʦaŋ22	争：～取，斗～[文]
爭	ʦaŋ22	争：相～，～唔多（差不多）[白]
箏	ʦaŋ22	筝：风～
睜	ʦaŋ22	睁：～眼
責	ʦak2	责：～任，负～
策	ʦʰak2	策：～划，政～
冊	ʦʰak2	册：两～，～封
耕	kaŋ22	耕：～田
耿	ken31	耿：忠心～～；姓，～精忠
革	ket2	革：～命，改～
隔	kak2	隔：～壁
莖	kaŋ31	茎：根；莲～
幸	ɕin31	幸：荣～，～福
鶯	in22	莺：黄～，夜～
鸚	in22	鹦：～鹉
櫻	in22	樱：～桃
扼	ak2	扼：～杀，～制
軛	ak2	轭：牛～（牛耕田时套的人字形工具）
兵	pin22	兵：当～
丙	piaŋ31	丙：天干，甲乙丙丁
秉	pin31	秉：～持，～公办事
柄	piaŋ45	柄：刀～，把～
碧	pit2	碧：～玉，～绿
平	pʰin41	平：和～，～时[文]
平	pʰiaŋ41	平：～头，～地[白]
坪	pʰiaŋ41	坪：草～
評	pʰin41	评：批～，～论
病	pʰiaŋ31	病：～人
鳴	min41	鸣：～叫
明	min41	明：～白，清～[文]
明	miaŋ41	明：清～[白]
盟	men41	盟：同～，～友
皿	min41	皿：器～
命	min31	命：～令[文]
命	miaŋ31	命：～运，算～[白]
京	ʨin22	京：北～，～剧
荊	ʨin22	荆：～州（地名）[文]
荊	ʨiaŋ22	荆：布～子（中药）[白]
驚	ʨiaŋ22	惊：害怕；～蛰
境	ʨiaŋ45	境：环～，～界
景	ʨin31	景：～色，风～
警	ʨin31	警：～察，报～
敬	ʨin45	敬：尊～，～酒
竟	ʨin45	竟：～然
鏡	ʨiaŋ45	镜：镜子
卿	ʨʰin22	卿：～家；人名用字
慶	ʨʰin45	庆：～祝
擎	ʨʰiaŋ41	擎：举起，～旗
鯨	ʨin22	鲸：～鱼
競	ʨin45	竞：～争，～赛
劇	ʨʰiak2	剧：～烈，京～[文]
劇	ʨiak2	剧：快[白]
屐	ʨʰiak2	屐：木～
迎	ȵiaŋ41	迎：～接，欢～
逆	ȵiak4	逆：～风
英	in22	英：～雄；～国（国名）
影	iaŋ31	影：电～
映	iaŋ31	映：反～
餠	piaŋ31	饼：～干
倂	pin45	并：合～
璧	piak2	璧：美玉，珠联～合
聘	pʰin45	聘：～请，特～
僻	pʰit2	僻：偏～，～静
闢	pʰit2	辟：开～，复～
名	miaŋ41	名：姓～
領	liaŋ22	领：～导，衫～（衣领）
嶺	liaŋ22	岭：～南[文]
嶺	liaŋ22	岭：～岗[白]
令	lin31	令：命～，口～
精	ʨin22	精：～神
晶	ʨin22	晶：水～
睛	ʨin22	睛：眼～
井	ʨiaŋ31	井：～水，～～有条
積	ʨit2	积：～极，累～
跡	ʨit2	迹：～象，痕～[文]
跡	ʨiak2	迹：脚～，油～[白]
脊	ʨit2	脊：～椎
淸	ʨʰin22	清：～楚，～水[文]
淸	ʨʰiaŋ22	清：～明[白]
請	ʨʰiaŋ31	请：～人，邀～
情	ʨʰin41	情：感～，～节[文]
情	ʨʰin41	情：亲～（亲戚）[白]
晴	ʨʰiaŋ41	晴：天～
靜	ʨʰin31	静：安～
靖	ʨin31	靖：李～（人名）
淨	ʨʰiaŋ31	净：干～
籍	ʨʰit4	籍：祖～，～贯
省	sen31	省：反～
性	ɕin45	性：～别，天～
姓	ɕiaŋ45	姓：～名
惜	ɕit2	惜：疼爱[白]
惜	ɕit2	惜：可～，珍～[文]
昔	ɕit2	昔：～日，今～
席	ɕit4	席：酒～，主～
蓆	ʨʰiak4	席：草～
夕	ɕit2	夕：～阳
續	ʃiuk4	续：继～，～集
寵	ʧʰiuŋ41	宠：～爱，得～
重	ʧʰiuŋ41	重：～复
重	ʧʰiuŋ22	重：～量[文]
重	ʧʰiuŋ22	重：轻～[白]
鐘	ʧiuŋ22	钟：两点～，闹～
盅	ʧiuŋ22	盅：酒～，两～酒
種	ʧiuŋ31	种：～类，树～[名，量]
種	ʧiuŋ45	种：～田[动]
腫	ʧiuŋ31	肿：～起来，水～
