#漢字	音標	解釋
妹	mɔi52	妹：妹妹、姊妹
昧	mui52	昧：拾金不昧、昧着良心
堆	tui33	堆：堆起来，一堆东西
對	tui52	对：对错
推	tʰui33	推：
腿	tʰui31	腿：
退	tʰui52	退：
隊	tʰui31	队：队伍，排队
內	nui52	内：内外、内行、内部
雷	lui212	雷：姓，打雷，雷公
累	lui52	累：极困
擂	lui212	擂：擂台，擂鼓
催	tsʰui33	催：催他快去、催眠
崔	tsʰui33	崔：姓
摧	tsʰui33	摧：摧残
罪	tsʰui52	罪：罪过，犯罪
碎	sui52	碎：东西碎了
瑰	kui52	瑰：玫瑰
盔	kui33	盔：头盔
恢	fɔi33	恢：恢复
傀	kʰui31	傀：傀儡
塊	kʰuai52	块：一块布
灰	fɔi33	灰：草木灰、灰色
賄	fui52	贿：贿赂、受贿
悔	fui31	悔：后悔、懊悔
晦	fui52	晦：晦气
回	fui212	回：回去、回东西（转卖）
迴	fui212	迴：迂迴
徊	fui212	徊：徘徊
匯	fui52	汇：汇报
潰	kʰui31	溃：溃脓，崩溃，胃溃疡
兌	tʰui31	兑：兑钱，兑水，兑换，以物易物（兑糖）
最	tsui52	最：最好
會	kʰuai31	会：会计，财会
劊	kʰuai52	刽：刽子手
外	ŋuai52	外：外面，外婆
會	fui52	会：开会
會	fui52	会：会不会
繪	kʰuai31	绘：测绘，绘画
乖	kuai33	乖：小孩听话，精乖（精明，贬义）
怪	kuai52	怪：这是怪他，奇怪
塊	kʰuai52	块：一块布
懷	fai212	怀：胸怀，怀敞开、抱在怀里，抱（孩子）
槐	fai212	槐：槐树
淮	fai212	淮：淮河、淮北
壞	fai52	坏：不好
柺	kuai31	柺：拐杖，瘸腿
掛	kua52	挂：挂篮子
卦	kua52	卦：卜卦，八卦
褂	kua52	褂：大褂，褂子
歪	vai33	歪：不正，歪嘴、歪戴帽子
畫	fa52	画：画图、图画
蛙	va33	蛙：青蛙，蛙跳
快	kʰuai52	快：快点，快车
筷	kʰuai52	筷：吃饭用
話	fa52	话：说话、笑话
脆	tsʰɔi52	脆：干脆，食物松脆（如苹果、饼干）
歲	sei52	岁：几岁，万岁
贅	tsui52	赘：累赘，入赘
稅	ʃɔi52	税：税收，偷税
衛	vui31	卫：保卫、卫生
銳	ʒui52	锐：尖锐
廢	fui52	废：废品、作废
肺	pʰui52	肺：猪肺
杮	sɿ52	杮：削下的木片、木皮
吠	pʰui52	吠：狗叫
閨	kui33	闺：闺房、闺女
桂	kui52	桂：桂圆，肉桂，桂花灯，桂花糖
奎	kʰui212	奎：人名用字
惠	fui52	惠：实惠，优惠
慧	fui52	慧：小孩乖、能干，人名用字
碑	pi33	碑：石碑，碑文
卑	pi33	卑：卑职，卑鄙
彼	pi31	彼：彼此
臂	pi31	臂：手臂，臂力
披	pʰi33	披：披衣服
皮	pʰi212	皮：苹果皮
疲	pʰi33	疲：疲劳
脾	pʰi212	脾：脾气，脾胃
被	pʰi33	被：棉被，被絮
婢	pi52	婢：婢女
被	pʰi33	被：被迫
避	pʰit031	避：避开，躲避
糜	mi212	糜：粥，糜烂
彌	mi33	弥：阿弥勒佛，弥补，弥漫
離	li212	离：离别
籬	li212	篱：篱笆
璃	li212	璃：玻璃
荔	li52	荔：荔枝
離	li212	离：分离
紫	tsɿ31	紫：紫色
雌	tsʰɿ212	雌：雌雄
此	tsʰɿ31	此：此地，到此
刺	tsʰɿ52	刺：刺刀，鱼刺，植物的刺
斯	sɿ33	斯：斯大林
廝	sɿ33	厮：厮打，互相
撕	si33	撕：撕破
賜	tsʰɿ52	赐：赏赐，恩赐
知	ti33	知：知道，知识
蜘	tʃʅ33	蜘：蜘蛛（土话）
智	tʃʅ52	智：智慧
池	tʃʰʅ212	池：池塘，水池
馳	tʃʰʅ33	驰：奔驰，驰骋
差	tsʰa33	差：参差
篩	tsʰei33	筛：谷筛，米筛，筛谷
支	tʃʅ33	支：地支，支持
枝	tʃʅ33	枝：荔枝，树枝
肢	tʃʅ33	肢：四肢、肢体
梔	ki33	栀：栀子花
紙	tʃʅ31	纸：白纸、纸头
只	tʃit031	只：只有
侈	tʃʰʅ33	侈：奢侈
舐	tʃʰei33	舐：舔
施	ʃʅ33	施：施肥，姓
翅	tʃʰʅ52	翅：鱼翅，翅膀
施	ʃʅ33	施：布施
匙	ʃʅ212	匙：钥匙，羹匙
是	hei52	是：是不是，的确，代词强调式
氏	ʃʅ52	氏：姓氏，氏族
豉	ʃʅ52	豉：豆豉
兒	ʒʅ212	儿：儿童节，小儿子
寄	ki52	寄：邮寄，寄信
企	kʰi33	企：企业，企求
奇	kʰi212	奇：好奇，奇怪
騎	kʰi212	骑：骑马
岐	ki33	岐：岐山
技	kʰi33	技：技术，杂技
妓	kʰi33	妓：嫖妓，妓女
奇	kʰi212	奇：奇数
宜	ȵi212	宜：宜昌，便宜
儀	ȵi212	仪：礼仪，仪式
蟻	nei52	蚁：蚂蚁，白蚁
誼	ȵi212	谊：友谊
義	ȵi52	义：情义，义气
議	ȵi31	议：议论，会议
犧	ʃi33	牺：牺牲
戲	ʃi52	戏：唱戏，戏班
椅	ʒʅ31	椅：交椅，椅子
倚	ʒʅ33	倚：倚靠，不偏不倚
移	ʒʅ212	移：迁移，移动
易	ʒʅ52	易：容易，易如反掌
悲	pui33	悲：可悲，悲伤
鄙	pi31	鄙：卑鄙，鄙人
比	pi31	比：对比，比较
秕	pʰei33	秕：秕谷（不饱满的稻谷）
秘	pi52	秘：秘书，秘密
泌	pi52	泌：分泌
庇	pi52	庇：包庇
痹	pi52	痹：麻痹
丕	pʰei33	丕：曹丕
屁	pʰi52	屁：放屁，狗屁
琵	pʰi212	琵：琵琶
枇	pʰi212	枇：枇杷
備	pʰi52	备：准备，备用，刘备
鼻	pʰi52	鼻：鼻子，鼻涕
篦	pin33	篦：篦子（可抓虱子的很密的梳子）
痞	pʰi31	痞：地痞流氓
眉	mi212	眉：画眉，眉毛
楣	mui212	楣：门楣，倒楣
黴	mui212	霉：发霉
美	mi33	美：英美，美化
媚	mi212	媚：抛媚眼，武媚娘，妩媚
寐	mi52	寐：梦寐以求
地	tʰi52	地：土地，地上
尼	nei212	尼：尼姑，《僧尼会》（婺剧）
呢	ni212	呢：呢大衣
膩	nei52	腻：油腻，吃腻
梨	li212	梨：雪梨，梨园
利	li52	利：有利，利钱
痢	li52	痢：癞痢，痢疾
資	tsɿ33	资：资本
姿	tsɿ33	姿：姿势
咨	tsɿ33	咨：咨询
姊	tsi31	姊：姊妹，姐姐
次	tsʰɿ52	次：名次，两次，次品
瓷	tsʰɿ212	瓷：陶瓷，瓷砖
餈	tsʰi212	糍：麻糍，糍粑
自	tsʰɿ52	自：自顾自，自己，自私
私	sɿ33	私：自私，私心
死	si31	死：死了，死亡
四	si52	四：数字
肆	si52	肆：放肆，肆无忌惮
致	tʃʅ52	致：导致，致敬
遲	tʃʰʅ212	迟：迟到，推迟
緻	tʃʅ52	致：细致
稚	tʃʰʅ33	稚：幼稚，稚嫩
師	sɿ33	师：老师，师父
獅	sɿ33	狮：狮子
螄	sɿ33	蛳：螺蛳
脂	tʃʅ33	脂：猪脂油，胭脂，脂肪
指	tʃʅ31	指：手指，指挥
旨	tʃʅ31	旨：奉旨，旨意
至	tʃʅ52	至：至少
示	ʃʅ52	示：启示，示意图
尸	ʃʅ33	尸：尸陈
屍	ʃʅ33	尸：死尸，分尸
屎	ʃʅ31	屎：粪便
視	ʃʅ52	视：近视，视察
嗜	ȵien52	嗜：嗜好
二	ȵi52	二：数字
貳	ȵi52	贰：
飢	ki33	饥：饥饿，饿
肌	ki33	肌：肌肉
几	ki33	几：茶几
器	kʰi52	器：武器，大器
棄	kʰi52	弃：放弃
伊	ʒʅ33	伊：姓，伊犁
懿	ʒit031	懿：司马懿
姨	ʒʅ212	姨：阿姨
夷	ʒʅ212	夷：化险为夷，夷蛮
你	n̩212	你：第二人称
釐	li212	厘：厘米，分厘
貍	li212	狸：貍猫换太子，狐狸
李	li31	李：姓，一种水果
里	li31	里：一里路，里弄，地名
理	li33	理：道理，理由
裏	li31	里：里面，里外
鯉	li33	鲤：鲤鱼跳龙门
吏	li52	吏：官吏，吏治
兹	tsɿ33	兹：公文用语
滋	tsɿ33	滋：滋味，滋润
子	tsɿ31	子：孔子，子孙，儿子，老子
梓	tsɿ31	梓：桑梓
慈	tsʰɿ212	慈：慈悲，慈禧
磁	tsʰɿ212	磁：磁铁，磁场
字	tsʰɿ52	字：文字，字画
思	sɿ33	思：思想，思念
絲	sɿ33	丝：蛛丝，丝绸
司	sɿ33	司：司令，公司
伺	sɿ52	伺：伺侯，伺机
思	sɿ33	思：意思
辭	tsʰɿ212	辞：告辞，辞职
祠	tsʰɿ212	祠：祠堂，宗祠
詞	tsʰɿ212	词：歌词，词牌
似	sɿ52	似：相似，似乎
寺	tsʰɿ52	寺：金山寺，寺庙
飼	tsʰɿ212	饲：饲养，饲料
置	tʃʅ52	置：布置，安置，置办
癡	tʃʰʅ33	痴：痴呆，发痴
恥	tʃʰʅ31	耻：国耻，耻辱
持	tʃʰʅ212	持：坚持，持久
峙	tʃit031	峙：对峙
痔	tsʰɿ52	痔：痔疮
治	tʃʰʅ52	治：统治，治安
廁	tsʰet031	厕：男厕，厕所
士	sɿ52	士：士兵
仕	sɿ52	仕：仕途
柿	sɿ52	柿：柿子
事	sɿ52	事：大事，事情
史	sɿ31	史：历史
使	sɿ31	使：假使，大使，用
駛	sɿ31	驶：驾驶员，车驶来
之	tsɿ33	之：之乎者也
芝	tsɿ33	芝：灵芝，芝麻
止	tʃʅ31	止：停止，止血
址	tʃʅ31	址：地址，旧址
趾	tʃʅ31	趾：脚趾（甲）
志	tʃʅ52	志：志气，志愿
痣	tʃʅ52	痣：与胎记不同
誌	tʃʅ52	志：地方志
齒	tʃʰʅ31	齿：牙齿
詩	ʃʅ33	诗：唐诗，诗人
始	tʃʰʅ31	始：开始，始终
試	ʃʅ52	试：考试，试一试
時	ʃʅ212	时：时间，当时
市	ʃʅ52	市：集市，市场
侍	sɿ52	侍：服侍，侍卫
而	ʒʅ212	而：然而，而且
耳	ȵi31	耳：耳朵，中耳炎
餌	ȵi31	饵：钓饵
基	ki33	基：基本，地基
萁	ki33	萁：莨萁（可作柴烧）
箕	ki33	箕：粪箕，篦箕（梳头用）
姬	ki33	姬：虞姬
己	ki31	己：自己，舍己为人
紀	ki52	纪：纪律，年纪
記	ki52	记：记号，笔记
欺	kʰi33	欺：欺负
起	kʰi31	起：起床，升起
杞	ki52	杞：枸杞，杞人忧天
棋	kʰi212	棋：下棋，棋子
旗	kʰi212	旗：红旗
其	kʰi212	其：尤其，其他
期	kʰi212	期：到期，日期
忌	ki52	忌：忌讳，禁忌，忌日
疑	ȵi212	疑：怀疑，疑心
擬	ȵi31	拟：草拟，拟人
嬉	ʃi33	嬉：玩
煕	ʃi33	熙：康熙
嘻	ʃi31	嘻：嘻皮笑脸
禧	ʃi31	禧：慈禧
喜	ʃi31	喜：大喜，喜欢
醫	ʒɿ33	医：医生，医病
意	ʒɿ52	意：意思，大意
怡	ʒɿ33	怡：心旷神怡
貽	ʒɿ33	贻：贻笑大方
以	ʒɿ52	以：可以，以毒攻毒
已	ki31	已：已经
異	ʒɿ31	异：各异，异同
機	ki33	机：机器，趁机
譏	ki33	讥：讥笑
饑	ki33	饥：饥荒
幾	ki31	几：几乎
幾	ki31	几：几个
既	ki31	既：既然
豈	kʰi31	岂：岂有此理
氣	kʰi52	气：空气，气人
汽	kʰi52	汽：水汽，汽车
祈	kʰi31	祈：祈祷
沂	ʒɿ212	沂：沂蒙山
毅	ȵi52	毅：毅力
希	ʃi33	希：希望
稀	ʃi33	稀：稀有，稀饭
衣	ʒɿ33	衣：大衣，衣裳
依	ʒɿ33	依：依靠，依旧
累	lui33	累：积累，累计
累	lui52	累：连累，拖累
嘴	tʃɔi52	嘴：嘴巴
髓	sui212	髓：骨髓，脑髓
隨	sui212	随：随便，跟随
吹	tʃʰɔi33	吹：吹牛，吹喇叭，吹口哨
炊	tʃʰɔi33	炊：炊事员，炊饭
垂	sui212	垂：下垂，垂头丧气
睡	ʃɔi52	睡：午睡，睡眠
瑞	ʒui52	瑞：瑞安，瑞金，瑞雪
蕊	lui31	蕊：花心或花苞
規	kui33	规：圆规，规矩
詭	kui31	诡：诡计
虧	kʰui33	亏：幸亏，多亏，亏得，吃亏
窺	kʰui33	窥：偷窥，窥视
跪	kʰui52	跪：下跪，跪下
危	vui33	危：安危，危险
僞	ŋui31	伪：伪造，虚伪
毀	fui31	毁：毁灭，毁牙（小孩换牙）
委	vui33	委：委托，常委
餵	vui52	喂：喂饭，喂养
爲	vui212	为：行为，为人
爲	vui212	为：为人民服务
壘	lui31	垒：堡垒
類	lui52	类：分类，种类
淚	lui52	泪：眼泪，泪水
醉	tsui52	醉：喝醉酒
翠	tsʰui31	翠：翡翠，翠绿
悴	tsʰui52	悴：憔悴
雖	sui33	虽：虽然
粹	sui52	粹：纯粹
遂	sui31	遂：未遂，遂昌
隧	sui52	隧：隧道
穗	sui52	穗：谷穗
追	tsui33	追：
錘	tʃʰui212	锤：铁锤，抡大锤
槌	tʃʰui212	槌：槌棒（洗衣服用）
墜	tʃʰui52	坠：虫子吐丝下坠，耳垂
衰	sɔi33	衰：衰老，衰落
摔	sai33	摔：
帥	sai52	帅：元帅
錐	tsui33	锥：角锥，圆锥
水	ʃui31	水：喝水，水果，水平
誰	sui212	谁：
龜	kui33	龟：乌龟
癸	kʰui212	癸：天干第十
軌	kui31	轨：铁轨，轨道
愧	kʰui52	愧：惭愧
季	ki52	季：四季
逵	kʰui212	逵：李逵
葵	kʰui212	葵：向日葵，葵花籽
櫃	kʰui52	柜：门在顶上，柜台
位	vui52	位：地位，位子
維	vui212	维：维生素，纤维
遺	vui212	遗：遗失
惟	vui212	惟：惟一
唯	vui212	唯：唯物主义
飛	fui33	飞：飞机，鸟飞
非	fui33	非：是非，非常
匪	fui33	匪：土匪
疿	pui52	痱：痱子
沸	fui52	沸：水沸，沸腾
妃	fui33	妃：贵妃
菲	fui33	菲：菲薄
費	fui52	费：浪费，费用
肥	pʰui212	肥：肥料，化肥，肥肉
翡	fui33	翡：翡翠
微	mi212	微：细微，微小
薇	vui33	薇：紫薇，蔷薇
尾	mui33	尾：末尾，尾巴
未	vui52	未：未来（将来，还没有来）
味	mui52	味：味道，味精
歸	kui33	归：归来，回归，九九归一
鬼	kui31	鬼：
貴	kui52	贵：东西贵，贵客，宝贵
巍	vui33	巍：巍巍高山
魏	ŋui31	魏：姓，魏国
揮	fui33	挥：指挥，挥手
輝	fui33	辉：光辉，日头辉，辉煌
徽	fui33	徽：国徽，徽章
卉	fui52	卉：花卉
威	vui33	威：威风，发威
畏	vui52	畏：畏罪，畏惧
慰	vui31	慰：安慰，慰问
圍	vui212	围：围裙，包围，围墙，围巾
違	vui212	违：违背
偉	vui31	伟：伟大，雄伟
葦	vui31	苇：芦苇
緯	vui31	纬：经纬，纬线
胃	vui31	胃：肠胃，胃病
謂	vui52	谓：所谓
蝟	vui52	猬：刺猬
彙	fui52	汇：汇总，汇报，词汇
保	pɔu31	保：保护，担保
寶	pɔu31	宝：宝贝，珍宝
堡	pɔu31	堡：碉堡，堡垒，地名有无特殊说法
報	pɔu52	报：报告，日报
袍	pʰau212	袍：长袍，袍子
抱	pʰau52	抱：拥抱，抱孩子
暴	pʰɔu52	暴：暴露，残暴
毛	mɔu33	毛：毛笔，鸭毛
冒	mɔu52	冒：冒充
帽	mɔu52	帽：草帽
刀	tɔu33	刀：一把刀
倒	tɔu31	倒：打倒，倒掉
島	tɔu31	岛：
禱	tʰɔu31	祷：祈祷，祷告
搗	tɔu31	捣：捣乱
倒	tɔu31	倒：倒着走，倒车
到	tɔu52	到：到那里去
滔	tʰau33	滔：滔滔不绝，滔天
掏	tʰɔu212	掏：掏出来
討	tʰɔu31	讨：讨饭，讨老婆，讨名字
套	tʰɔu52	套：配套，套子
桃	tʰɔu212	桃：一种水果
逃	tʰɔu212	逃：逃难，逃命
淘	tʰɔu212	淘：淘米，淘气
陶	tʰɔu212	陶：陶瓷，姓
萄	tʰɔu212	萄：葡萄
濤	tʰau33	涛：波涛
稻	tʰɔu52	稻：水稻
道	tʰɔu52	道：道理，大道
導	tʰɔu31	导：领导，导演
盜	tʰɔu52	盗：强盗，盗窃
蹈	tʰau33	蹈：舞蹈
腦	nɔu31	脑：大脑，电脑
惱	nɔu31	恼：恼火，懊恼
勞	lɔu212	劳：劳动
撈	leu212	捞：海底捞月
牢	lɔu212	牢：坐牢，牢房
嘮	lɔu33	唠：唠叨
癆	lɔu212	痨：肺痨
老	lɔu31	老：年龄大，菜很老，老爷，老实
姥	lɔu31	姥：刘姥姥
澇	lɔu212	涝：洪涝
糟	tsɔu33	糟：糟糕，酒糟
遭	tsɔu33	遭：遭殃
早	tsɔu31	早：早上
棗	tsɔu31	枣：红枣
澡	tsʰau52	澡：洗澡，澡盆
竈	tsɔu52	灶：大灶，灶神
躁	tsʰau52	躁：脾气躁，暴躁
操	tsʰau33	操：做操，曹操
草	tsʰɔu31	草：
糙	tsʰɔu52	糙：粗糙
曹	tsʰɔu212	曹：姓，阴曹
槽	tsʰɔu212	槽：一条槽，猪槽
造	tsʰɔu52	造：制造，创造
皂	tsʰɔu52	皂：肥皂，皂角
騷	sɔu33	骚：风骚
臊	sɔu33	臊：羊臊气
嫂	sɔu31	嫂：大嫂，嫂嫂
掃	sɔu52	扫：扫地，打扫
燥	tsʰau52	燥：干燥，口干舌燥
掃	sɔu52	扫：扫帚
髙	kɔu33	高：高低，跳高
膏	kau33	膏：牙膏，膏药
篙	kɔu33	篙：竹篙
糕	kau33	糕：米糕，蛋糕
羔	kau33	羔：羊羔
稿	kɔu31	稿：草稿，稿子，稻草
吿	kɔu52	告：告状，报告
膏	kau33	膏：膏油，膏车
考	kʰau31	考：考试，大考
烤	kʰau31	烤：
拷	kʰau31	拷：拷打
靠	kʰau52	靠：可靠
犒	kʰau52	犒：犒劳
銬	kʰau52	铐：手铐
熬	ŋau212	熬：难熬，熬药，忍住
傲	ŋau52	傲：骄傲，傲气
好	hɔu31	好：好坏
好	hɔu52	好：爱好
耗	hɔu33	耗：消耗
毫	hɔu212	毫：毫厘
豪	hɔu212	豪：豪华，土豪
壕	hɔu212	壕：壕沟，战壕
號	hɔu52	号：号叫，号啕大哭
浩	hau33	浩：浩浩荡荡，人名用字
號	hɔu52	号：口号，号码
襖	ɔu31	袄：棉袄
懊	ɔu52	懊：懊恼
奧	ɔu52	奥：奥妙
澳	ɔu52	澳：澳门
懊	eu31	懊：懊悔
包	pau33	包：钱包，包裹
胞	pau33	胞：同胞，胞衣
飽	pau31	饱：吃饱
豹	pau52	豹：一种动物
爆	pʰɔu52	爆：爆炸，爆芽
泡	pʰau52	泡：水泡，泡泡
拋	pʰau33	抛：抛弃
泡	pʰau52	泡：泡茶
炮	pʰau52	炮：枪炮
跑	pʰau33	跑：跑步
刨	pʰau212	刨：挖掘，刨地
鮑	pʰau52	鲍：姓，鲍鱼
鉋	pʰau212	刨：刨子，瓜刨
貓	miau52	猫：一种动物，大猫（老虎）
茅	mau212	茅：茅草
錨	mau212	锚：抛锚
卯	mau33	卯：子丑寅卯
貌	mau52	貌：相貌，礼貌
撓	ȵiau212	挠：不屈不挠
閙	nau52	闹：热闹，闹事
罩	tsau52	罩：灯罩，床罩
抓	tsɔk031	抓：抓革命，抓牌
爪	tsau31	爪：脚爪
找	tsau31	找：找东西，找钱（退回多余的钱）
抄	tsʰau33	抄：抄书，抄袭
鈔	tsʰau33	钞：钞票
炒	tsʰau31	炒：小炒，炒股
吵	tsʰau212	吵：吵架
巢	tsʰau212	巢：雀巢，黄巢
梢	tsʰiau52	梢：树梢
筲	tsʰiau33	筲：筲箕，洗米的竹器
捎	sau33	捎：捎口信
稍	sau52	稍：稍息，稍等
潲	sau52	潲：猪食
哨	sau52	哨：口哨，放哨
交	kau33	交：交通，交白卷
膠	kau33	胶：胶水，橡胶
郊	kau33	郊：郊区
敎	kau33	教：教书
絞	kau31	绞：绞毛巾
狡	kau31	狡：狡猾
鉸	kau31	铰：铰剪
搞	kau31	搞：玩，搞革命
攪	kau31	搅：打搅，搅拌
敎	kau52	教：教育，教师
較	kau31	较：较劲，比较
酵	hau212	酵：发酵，酵母
校	kau31	校：校对，校手表
覺	kau52	觉：睏（一）觉
窖	kau52	窖：地窖，番薯窖
敲	kʰau33	敲：敲门，敲锣
骹	kau33	骹：脚
巧	kʰau31	巧：碰巧
咬	ŋau33	咬：狗咬吕洞宾
哮	hau52	哮：哮喘
孝	hau52	孝：带孝，孝顺
校	kau31	校：学校，校长
校	kau31	校：上校
效	hau31	效：效果，成效
凹	au33	凹：凹凸镜，凹下去
坳	au33	坳：山坳
拗	au31	拗：折断
臕	pʰiau52	膘：肥膘
標	piau33	标：标志
表	piau31	表：表面，表扬
錶	piau33	表：手表
婊	piau31	婊：婊子
飄	pʰiau33	飘：
漂	pʰiau52	漂：漂白
票	pʰiau52	票：饭票，车票
漂	pʰiau33	漂：漂亮
瓢	pʰiau212	瓢：勺子，瓢泼大雨
嫖	pʰiau212	嫖：嫖妓女
薸	pʰiau212	薸：浮萍，可作猪食
鰾	pʰiau52	鳔：鱼鳔（鱼泡）
貓	miau33	猫：花猫
苗	miau212	苗：秧苗，火苗，苗族
描	miau212	描：描写，描红
秒	miau31	秒：一分一秒
渺	miau31	渺：渺茫，渺小
藐	miau31	藐：藐视
廟	miau52	庙：庙会
妙	miau31	妙：妙计，巧妙
燎	liau212	燎：燎原
燎	liau212	燎：火燎眉毛
療	liau212	疗：治疗，疗养
焦	tsiau33	焦：焦作，姓，烧焦了
蕉	tsiau33	蕉：香蕉
椒	tsiau33	椒：辣椒，花椒，胡椒
剿	tsiau31	剿：围剿
鍬	tsʰiu33	锹：铁锹，锹煤
悄	tsʰiau33	悄：静悄悄
俏	tsʰiau52	俏：商品紧俏
偢	tsʰiau212	偢：傻
瞧	tsʰiau212	瞧：看
消	siau33	消：消化，抵消
宵	siau33	宵：良宵
霄	siau33	霄：云霄
硝	siau33	硝：硝烟，硝酸
銷	siau33	销：供销社
小	siau31	小：大小（物体大小，年龄大小，排行大小）
逍	siau33	逍：逍遥
笑	siau52	笑：动作，笑话
肖	siau33	肖：姓，生肖
朝	tʃau33	朝：早上，明朝，三朝
超	tʃʰau33	超：超过
潮	tʃʰau212	潮：潮水，涨潮
朝	tʃʰau212	朝：动词，朝代
趙	tʃʰau52	赵：姓，赵匡胤
兆	tʃʰau52	兆：人名用字
召	tʃʰau52	召：号召，召集
昭	tʃau33	昭：王昭君
招	tʃau33	招：招手
沼	ʃau52	沼：沼气，沼泽
照	tʃau52	照：用手电照
詔	tʃau52	诏：诏书
燒	ʃau33	烧：发烧，烧水
少	ʃau31	少：多少
少	ʃau31	少：少爷，少年
韶	ʃau212	韶：韶山，韶关
紹	ʃau52	绍：绍兴，介绍
饒	ȵiau212	饶：求饶，饶他
擾	ʒau31	扰：打扰，扰乱
繞	ȵiau31	绕：围绕
繞	ȵiau31	绕：绕线
驕	kiau33	骄：骄傲
嬌	kiau33	娇：撒娇，娇滴滴
矯	kiau31	矫：矫枉过正
蕎	kʰiau212	荞：荞麦
僑	kʰiau212	侨：华侨
橋	kʰiau212	桥：一座桥
喬	kʰiau212	乔：姓
翹	kʰiau52	翘：翘尾巴
轎	kʰiau52	轿：轿子，抬轿
囂	ʃiau33	嚣：嚣张
妖	ʒau33	妖：妖怪
邀	ʒau33	邀：邀请
腰	ʒau33	腰：身体部位
要	ʒau33	要：要求
夭	ʒau33	夭：夭折
要	ʒau52	要：重要
搖	ʒau212	摇：摇来摇去，摇摆，摇篮
謠	ʒau212	谣：民谣，童谣
姚	ȵiau212	姚：姓，姚文元
窑	ʒau212	窑：官窑，烧窑
舀	ʒau31	舀：舀水
遙	ʒau212	遥：逍遥
耀	ʒau31	耀：耀眼，照耀
刁	tiau33	刁：刁钻，嘴刁
雕	tiau33	雕：根雕，雕刻
貂	tiau33	貂：水貂，一种动物，皮毛名贵，貂皮
凋	tiau52	凋：凋谢，凋零
鳥	tiau33	鸟：有无避讳
吊	tiau52	吊：上吊
釣	tiau52	钓：上钓，钓鱼
挑	tʰiau33	挑：挑刺，挑选，挑担
跳	tʰiau52	跳：跳高，跳起
條	tʰiau212	条：条件，字条
調	tʰiau212	调：调和，调整
跳	tʰiau52	跳：走。小孩不高兴跺脚的说法。
調	tʰiau212	调：调动，调查
掉	pʰet031	掉：吃掉，走掉
調	tʰiau52	调：音调
尿	næu52	尿：小便，尿素
遼	liau212	辽：辽宁
聊	liau212	聊：聊天，无聊
寥	liau212	寥：寥寥无几
廖	liau52	廖：姓
撩	liau212	撩：撩起来
了	liau31	了：了结
瞭	liau31	了：明了，了解
僚	liau212	僚：官僚
料	liau52	料：肥料，材料
鐐	liau212	镣：脚镣
蕭	siau33	萧：姓
簫	siau33	箫：乐器，吹箫
澆	kau33	浇：浇花
繳	kiau31	缴：缴枪，上缴
僥	ʃiau31	侥：侥幸
叫	kiau52	叫：小孩哭，大喊大叫
撬	kʰiau52	撬：撬门
竅	kʰiau52	窍：诀窍，窍门
堯	ȵiau212	尧：尧舜禹
曉	ʃiau31	晓：天光晓（启明星），黄昏晓（长庚星），晓得
幺	ʒau33	幺：幺二三
吆	ʒau33	吆：吆喝
杳	ʒau31	杳：杳无音信
剖	pʰɔk031	剖：解剖
某	meu33	某：某人
畝	meu33	亩：一亩田
牡	miau31	牡：牡丹
母	mɔu33	母：亲家母
拇	mɔu33	拇：拇指
茂	miau31	茂：茂盛
貿	miau31	贸：贸易，外贸
兜	teu33	兜：兜风
斗	teu31	斗：十升为斗
抖	teu31	抖：发抖
陡	teu31	陡：山很陡
鬥	teu52	斗：斗争，批斗
偸	tʰeu33	偷：偷东西
透	tʰeu52	透：透明，看透
頭	tʰeu212	头：脑袋，开头，头发，纸头
投	tʰeu212	投：投降
豆	tʰeu52	豆：黄豆，豆芽
痘	tʰeu52	痘：出痘，水痘
逗	tʰeu52	逗：逗号，引逗
樓	leu212	楼：上楼，楼房
摟	leu212	搂：搂取（挖）
簍	leu212	篓：竹篓，鱼篓
摟	leu212	搂：搂抱
漏	leu52	漏：漏雨
陋	leu52	陋：简陋
走	tseu31	走：走路，行走
奏	tseu52	奏：节奏
湊	tsʰeu52	凑：凑数
叟	sau33	叟：童叟无欺
嗽	seu52	嗽：咳嗽
勾	keu33	勾：勾引，勾芡，勾心斗角
鈎	keu33	钩：鱼钩，打钩
溝	keu33	沟：阴沟，畎沟，沟通
狗	keu31	狗：动物
苟	keu31	苟：苟且偷生
垢	keu52	垢：污垢
够	keu52	够：足够，够了
彀	keu33	够：往上够
構	keu52	构：结构，构造
購	keu52	购：购买，采购
勾	keu33	勾：勾当
摳	kʰeu52	抠：挖，掏
口	kʰeu31	口：嘴，门口，口头，开口
叩	kʰeu52	叩：叩头
扣	kʰeu52	扣：扣子，纽扣，扣钱
寇	kʰeu52	寇：姓，倭寇
藕	ŋeu33	藕：植物
偶	ŋeu31	偶：配偶
偶	ŋeu31	偶：偶然
吼	fuŋ31	吼：
侯	heu212	侯：诸侯，姓
喉	heu212	喉：喉咙
猴	heu212	猴：动物，属相
后	heu52	后：皇后
厚	heu52	厚：厚薄，忠厚
後	heu52	后：前后，后来
候	heu52	候：等候，候车
歐	eu33	欧：姓，欧洲
甌	eu33	瓯：瓯江
區	kʰi33	区：姓
嘔	eu31	呕：呕吐
毆	eu33	殴：殴打
慪	eu31	怄：怄气
否	feu31	否：否定
不	m̩23	不：
富	fu52	富：有钱，富贵
副	fu52	副：正副
浮	pʰɔu212	浮：浮动，轻浮
負	fu52	负：负担，负责
